object_id,name,description,type,project_stage,year_implemented,partners,idea_description,collector,source,photos,need_volunteers,need_funding,need_site_access,need_design,need_materials,need_volunteers_2,need_funding_2,need_materials_2,need_tools2,address,location,latitude,longitude
0056G00009000000,,,Not specified,An idea for a lot,,,"These lots are where natural spring water comes out of the ground. One of the lots is currently a community garden, the others we would like to expand and offer garden beds to community residents. All five of these lots indicated need to be protected as wetland/perennial spring habitat, and incorporated into stormwater planning for the City. ",Hazelwood Urban Agriculture Team,mobile,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,307  FLOWERS AVE PITTSBURGH,Pittsburgh,40.41140219,-79.94060738
0056G00010000000,,,Not specified,An idea for a lot,,,"These lots are where natural spring water comes out of the ground. One of the lots is currently a community garden, the others we would like to expand and offer garden beds to community residents. All five of these lots indicated need to be protected as wetland/perennial spring habitat, and incorporated into stormwater planning for the City. ",Hazelwood Urban Agriculture Team,mobile,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,309  FLOWERS AVE PITTSBURGH,Pittsburgh,40.41142842,-79.94053299
0056C00245000000,,,Not specified,An idea for a lot,,,"These lots are where natural spring water comes out of the ground. One of the lots is currently a community garden, the others we would like to expand and offer garden beds to community residents. All five of these lots indicated need to be protected as wetland/perennial spring habitat, and incorporated into stormwater planning for the City. ",Hazelwood Urban Agriculture Team,mobile,,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown Location,Unknown,40.41176267,-79.93986958
0014B00313000000,Green Playces: Hilltop,Transform a vacant lot in the an outdoor classroom/play space and partner with evnrionmental education opportunities,Not specified,A project that is in progress ,,"Brashear Association, Venture Outdoors",,GTECH Strategies,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-5-4-825-e-warrington-ave-pittsburgh-nw10oab.JPG | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-5-4-825-e-warrington-ave-pittsburgh-nw20o62.JPG,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,825 E WARRINGTON AVE PITTSBURGH,Pittsburgh,40.42208165,-79.99276867
0028N00124000000,OPDC Owns this Lot,Oakland Planning and Development Corporation owns this lot. We are seeking a buyer who wants to build new construction.,Not specified,A project that is in progress ,,,,Oakland Planning and Development Corporation,mobile,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown Location,Unknown,40.43484826,-79.96421162
0028N00125000000,OPDC Owns this Lot ,Oakland Planning and Development Corporation owns this lot. We are seeking a buyer who wants to build new construction.,Not specified,A project that is in progress ,,,,Oakland Planning and Development Corporation,mobile,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown Location,Unknown,40.43481632,-79.96413429
0028N00082000000,OPDC Owns this Lot ,Oakland Planning and Development Corporation owns this lot. We are seeking a buyer who wants to build new construction. ,Not specified,A project that is in progress ,,,,Oakland Planning and Development Corporation,mobile,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown Location,Unknown,40.43487538,-79.96368341
0029G00039000000,OPDC Owns this Lot ,Oakland Planning and Development Corporation owns this lot. We are currently building a community garden in this lot.,Not specified,A project that is in progress ,,,,Oakland Planning and Development Corporation,mobile,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3638  FRAZIER ST PITTSBURGH,Pittsburgh,40.42973451,-79.95457864
57351ae33d2c4603004a725d,Southside Park Bandi Schaum Trail Entance,,Not specified,A project that is in progress ,,,,GTECH Strategies,mobile,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Near 142 Greeley St,Pittsburgh,40.42234634,-79.97508824
0024K00032000000,Chestnut and Phineas,,Flower Garden,A project that has been implemented ,2011,Spring Garden Club,,Lots to Love,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-7-2-unknown-location-nk2q0uj4.jpeg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-7-2-unknown-location-nl2r0uzv.jpeg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown Location,Pittsburgh,40.45550407,-79.99481904
0024K00031000000,Chestnut and Peralta,,Flower Garden,A project that has been implemented ,2011,Spring Garden Club,,Lots to Love,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-7-2-811--peralta-st-pittsburgh-7n300wlz.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-7-2-811--peralta-st-pittsburgh-7n310wek.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,811  PERALTA ST PITTSBURGH,Pittsburgh,40.4556461,-79.99486793
0050L00289000000,,Private vegetable garden ,Food Garden,A project that has been implemented ,2015,,,Neighbors,mobile,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,109 N PACIFIC AVE PITTSBURGH,Pittsburgh,40.4650718,-79.94013684
0174P00047000000,Tioga Play Yard,"A colorful, safe, and engaging play space for kids to enjoy all year round! We utilized reclaimed materials and youth friendly amenities to make the most of this once underutilized space.  ",Playspace,A project that has been implemented ,2016,"Operation Better Block, Rebuilding Together Pgh",,Lydia K,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-7417--tioga-st-pittsburgh-pu00oe5.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-7417--tioga-st-pittsburgh-py20o3o.JPG | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-7417--tioga-st-pittsburgh-px10olr.JPG,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7417  TIOGA ST PITTSBURGH,Pittsburgh,40.45303331,-79.89397641
0174P00048000000,Tioga Play Yard,"A colorful, safe, and engaging play space for kids to enjoy all year round! We utilized reclaimed materials and youth friendly amenities to make the most of this once underutilized space.  ",Playspace,A project that has been implemented ,2016,"Operation Better Block, Rebuilding Together Pgh",,Lydia K,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-7415--tioga-st-pittsburgh-re30olq.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-7415--tioga-st-pittsburgh-rf40o35.JPG | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-7415--tioga-st-pittsburgh-rf50onu.JPG,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7415  TIOGA ST PITTSBURGH,Pittsburgh,40.45305809,-79.89405359
0174E00192000000,Lang Parklet,This project in in preparation for the future N Lang Ave Park installation. This phase focused on activating the space with beautiful perennial planting beds and decorative corner fencing. ,Flower Garden,A project that has been implemented ,2016,Operation Better Block,,Lydia K,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-921-n-lang-ave-pittsburgh-rp10ak0.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-921-n-lang-ave-pittsburgh-ro00auh.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-921-n-lang-ave-pittsburgh-rq20atj.jpeg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,921 N LANG AVE PITTSBURGH,Pittsburgh,40.45878503,-79.89847492
0174E00138000000,Lang Parklet,This project in in preparation for the future N Lang Ave Park installation. This phase focused on activating the space with beautiful perennial planting beds and decorative corner fencing. ,Flower Garden,A project that has been implemented ,2016,Operation Better Block,,Lydia K,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-1007-n-lang-ave-pittsburgh-uk60ai2.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-1007-n-lang-ave-pittsburgh-uk70adt.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-1007-n-lang-ave-pittsburgh-uk80aun.jpeg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1007 N LANG AVE PITTSBURGH,Pittsburgh,40.45904512,-79.89837899
0174E00137000000,Lang Parklet,This project in in preparation for the future N Lang Ave Park installation. This phase focused on activating the space with beautiful perennial planting beds and decorative corner fencing. ,Flower Garden,A project that has been implemented ,2016,Operation Better Block,,Lydia K,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-7049--idlewild-st-pittsburgh-un90anj.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-7049--idlewild-st-pittsburgh-uob0a47.jpeg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-7049--idlewild-st-pittsburgh-una0a7o.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7049  IDLEWILD ST PITTSBURGH,Pittsburgh,40.45898595,-79.89839982
0174E00142000000,Lang Parklet,This project in in preparation for the future N Lang Ave Park installation. This phase focused on activating the space with beautiful perennial planting beds and decorative corner fencing. ,Flower Garden,A project that has been implemented ,2016,Operation Better Block,,Lydia K,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-unknown-location-w670oju.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-unknown-location-w680ork.jpeg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-unknown-location-w560oo4.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown Location,Pittsburgh,40.45929239,-79.89828218
0174E00141000000,Lang Parklet,This project in in preparation for the future N Lang Ave Park installation. This phase focused on activating the space with beautiful perennial planting beds and decorative corner fencing. ,Flower Garden,A project that has been implemented ,2016,Operation Better Block,,Lydia K,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-unknown-location-td50ak4.jpeg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-unknown-location-td30ah3.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-unknown-location-td40a80.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown Location,Pittsburgh,40.45923188,-79.89830514
0174E00139000000,Lang Parklet,This project in in preparation for the future N Lang Ave Park installation. This phase focused on activating the space with beautiful perennial planting beds and decorative corner fencing. ,Flower Garden,A project that has been implemented ,2016,Operation Better Block,,Lydia K,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-1009-n-lang-ave-pittsburgh-wqd0anh.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-1009-n-lang-ave-pittsburgh-wre0aw9.jpeg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-1009-n-lang-ave-pittsburgh-wqc0abo.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1009 N LANG AVE PITTSBURGH,Pittsburgh,40.45910578,-79.89835349
0174E00140000000,Lang Parklet,This project in in preparation for the future N Lang Ave Park installation. This phase focused on activating the space with beautiful perennial planting beds and decorative corner fencing. ,Flower Garden,A project that has been implemented ,2016,Operation Better Block,,Lydia K,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-1011-n-lang-ave-pittsburgh-38a0oli.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-1011-n-lang-ave-pittsburgh-38b0oql.jpeg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-1011-n-lang-ave-pittsburgh-3890ozj.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1011 N LANG AVE PITTSBURGH,Pittsburgh,40.45916776,-79.89833353
0174E00189000300,Lang Parklet,This project in in preparation for the future N Lang Ave Park installation. This phase focused on activating the space with beautiful perennial planting beds and decorative corner fencing. ,Flower Garden,A project that has been implemented ,2016,Operation Better Block,,Lydia K,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-919-n-lang-ave-pittsburgh-9mh0a11.jpeg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-919-n-lang-ave-pittsburgh-9lf0afk.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-919-n-lang-ave-pittsburgh-9lg0ad8.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,919 N LANG AVE PITTSBURGH,Pittsburgh,40.45873016,-79.89849701
0174E00187000000,Lang Parklet,This project in in preparation for the future N Lang Ave Park installation. This phase focused on activating the space with beautiful perennial planting beds and decorative corner fencing. ,Flower Garden,A project that has been implemented ,2016,Operation Better Block,,Lydia K,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-915-n-lang-ave-pittsburgh-h4c0oap.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-915-n-lang-ave-pittsburgh-h5e0oqj.jpeg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-915-n-lang-ave-pittsburgh-h4d0oo2.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,915 N LANG AVE PITTSBURGH,Pittsburgh,40.45856108,-79.89856289
0174E00189000000,Lang Parklet,This project in in preparation for the future N Lang Ave Park installation. This phase focused on activating the space with beautiful perennial planting beds and decorative corner fencing. ,Flower Garden,A project that has been implemented ,2016,Operation Better Block,,Lydia K,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-unknown-location-ixj0on2.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-unknown-location-ixi0oaw.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-unknown-location-iyk0owd.jpeg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Unknown Location,Pittsburgh,40.45866417,-79.89852511
0174E00189000100,Lang Parklet,This project in in preparation for the future N Lang Ave Park installation. This phase focused on activating the space with beautiful perennial planting beds and decorative corner fencing. ,Flower Garden,A project that has been implemented ,2016,Operation Better Block,,Lydia K,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-917-n-lang-ave-pittsburgh-i6g0orl.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-917-n-lang-ave-pittsburgh-i6h0o4x.jpeg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-917-n-lang-ave-pittsburgh-i5f0od3.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,917 N LANG AVE PITTSBURGH,Pittsburgh,40.45862498,-79.89853707
0174E00189000200,Lang Parklet,This project in in preparation for the future N Lang Ave Park installation. This phase focused on activating the space with beautiful perennial planting beds and decorative corner fencing. ,Flower Garden,A project that has been implemented ,2016,Operation Better Block,,Lydia K,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-919-n-lang-ave-pittsburgh-nal0owd.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-919-n-lang-ave-pittsburgh-nbn0ogg.jpeg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-919-n-lang-ave-pittsburgh-nbm0o80.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,919 N LANG AVE PITTSBURGH,Pittsburgh,40.4586933,-79.89850671
0174E00186000000,Lang Parklet,This project in in preparation for the future N Lang Ave Park installation. This phase focused on activating the space with beautiful perennial planting beds and decorative corner fencing. ,Flower Garden,A project that has been implemented ,2016,Operation Better Block,,Lydia K,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-913-n-lang-ave-pittsburgh-zxo0opf.jpg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-913-n-lang-ave-pittsburgh-zxp0oqa.jpeg | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-913-n-lang-ave-pittsburgh-zyq0o8r.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,913 N LANG AVE PITTSBURGH,Pittsburgh,40.4584899,-79.89859098
0175D00167000000,Inglenook Green,"This is a passive beautification project intended to improve a blighted property and reduce littering on the site. The property is now edged with a beautiful perennial planting bed and the center is filled with low grow, low maintenance white dutch clover.  ",Flower Garden,A project that has been implemented ,2016,Operation Better Block,,Lydia K,mobile,http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-7930--inglenook-pl-pittsburgh-ryr0ome.JPG | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-7930--inglenook-pl-pittsburgh-rys0o8n.JPG | http://localdata-uploads.s3.amazonaws.com/production/fb6dbc30-7bd9-11e4-abaf-a39ffd5c50e6/2016-8-18-7930--inglenook-pl-pittsburgh-ryt0ove.jpg,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,7930  INGLENOOK PL PITTSBURGH,Pittsburgh,40.45082459,-79.88464913
0019P00192000000,,,Not specified,An idea for a lot,,,"There's a lot of kids living in this area of Westwood.  Unfortunately, our neighborhood is too dangerous for kids to play because of narrow, winding & hilly roads.  Also, people drive like maniacs around here.  It would be great if there was a play area where our kids could safely have fun.  The playground at Westwood Elementary is OK (a little run down), but we need a place to play when school is in session.  Would be great if one of the vacant lots the city owns on our side of Noblestown Road could turn into a park similar to the one on Preston Street (Crafton Heights Tot Lot)",Jerome Street Kiddos,mobile,,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Unknown Location,Unknown,40.4336728,-80.04252481
